orig_lon,orig_lat,dest_lon,dest_lat,dist,orig_code,dest_code
1777138.6457102753,2425123.404673397,769713.315202403,885648.6140535495,20.15432478632479,104,380
1777138.6457102753,2425123.404673397,826271.6018482454,1489046.020350437,34.14598290598291,104,400
1777138.6457102753,2425123.404673397,585504.7548752622,791975.827052875,69.65018803418803,104,406
1777138.6457102753,2425123.404673397,1870165.81159266,2283973.3996532396,52.0751452991453,104,408
1777138.6457102753,2425123.404673397,1793356.0607348296,2152354.130887192,52.2191452991453,104,408
1777138.6457102753,2425123.404673397,1830309.8021530167,2251634.3078665943,52.79309401709401,104,408
1777138.6457102753,2425123.404673397,-129265.38495758548,1372710.0040935208,12.158222222222223,104,416
1777138.6457102753,2425123.404673397,1425479.4852734506,731264.7965356008,31.51569230769231,104,422
1777138.6457102753,2425123.404673397,1772379.1008815584,2048767.732517025,46.154256410256416,104,428
1777138.6457102753,2425123.404673397,1711615.2299271477,2095093.3015067817,42.48348717948718,104,428
1777138.6457102753,2425123.404673397,-1481686.7716122833,1249664.918173025,36.78105982905983,104,38060
1777138.6457102753,2425123.404673397,1350090.3214611178,2054864.9011344553,45.269880341880345,104,430
1777138.6457102753,2425123.404673397,-2061495.814282226,2782672.610672488,37.601572649572645,104,38900
1777138.6457102753,2425123.404673397,1998332.9605861106,2333090.4812079803,41.581264957264956,104,39300
1777138.6457102753,2425123.404673397,1535079.9147619007,1555743.9938894042,65.00676923076922,104,450
1777138.6457102753,2425123.404673397,859461.8013811853,1123718.8115117212,16.574564102564104,104,0199999
1777138.6457102753,2425123.404673397,-1409822.6344101413,1406241.3899135457,32.80150427350428,104,0499999
1777138.6457102753,2425123.404673397,322334.21099498414,1321049.7468896282,29.810940170940174,104,0599999
1777138.6457102753,2425123.404673397,-2085691.4601657859,1936302.3225969987,30.76601709401709,104,0699999
1777138.6457102753,2425123.404673397,-828704.7509787696,1803357.0062836835,46.9388717948718,104,0899999
1777138.6457102753,2425123.404673397,1959619.8665293732,2301184.0231785546,44.42823931623931,104,0999999
1777138.6457102753,2425123.404673397,1745647.4769067666,1962793.4271028866,26.953846153846154,104,1099999
1777138.6457102753,2425123.404673397,1270331.2024319929,730160.2688835,36.155076923076926,104,1299999
1777138.6457102753,2425123.404673397,1182037.5884455377,1120663.9786709112,75.49052991452992,104,1399999
1777138.6457102753,2425123.404673397,-1470716.4480401543,2517453.0853511305,56.43309401709402,104,1699999
1777138.6457102753,2425123.404673397,570967.4813690882,1900109.793108116,7.313846153846154,104,1799999
1777138.6457102753,2425123.404673397,827068.4631380993,1908258.05519881,45.44717948717948,104,1899999
1777138.6457102753,2425123.404673397,205744.3854069519,2121863.8473061393,65.74885470085471,104,1999999
1777138.6457102753,2425123.404673397,-217713.6245952503,1719331.062035344,45.36560683760684,104,2099999
1777138.6457102753,2425123.404673397,937602.2022976507,1658436.4032461748,53.25579487179487,104,2199999
1777138.6457102753,2425123.404673397,352329.9116670683,928510.7278178815,37.94940170940171,104,2299999
1777138.6457102753,2425123.404673397,2068713.0927273163,2778500.0038201017,64.07234188034188,104,2399999
1777138.6457102753,2425123.404673397,1646666.5852966167,1930981.133468758,37.254290598290595,104,2499999
1777138.6457102753,2425123.404673397,1918241.076605832,2376833.249182114,24.311384615384615,104,2599999
1777138.6457102753,2425123.404673397,820564.6817744466,2453127.64506813,35.33757264957265,104,2699999
1777138.6457102753,2425123.404673397,124401.10690389422,2603598.7823441867,39.59357264957265,104,2799999
1777138.6457102753,2425123.404673397,589590.2920015279,1093617.0699988138,49.1294358974359,104,2899999
1777138.6457102753,2425123.404673397,309299.43429741106,1700195.2649219132,49.12088888888889,104,2999999
1777138.6457102753,2425123.404673397,-1037509.214966904,2746989.881573251,78.62092307692308,104,3099999
1777138.6457102753,2425123.404673397,-314240.5802200446,2065208.2149258722,57.78502564102564,104,3199999
1777138.6457102753,2425123.404673397,-1750962.8470681,2068926.3002216197,36.48328205128205,104,3299999
1777138.6457102753,2425123.404673397,1939211.887798745,2549037.5415993673,45.031726495726495,104,3399999
1777138.6457102753,2425123.404673397,1785106.090100472,2064657.7067048026,45.36191452991453,104,3499999
1777138.6457102753,2425123.404673397,-920665.388683542,1309792.709344663,26.334495726495728,104,3599999
1777138.6457102753,2425123.404673397,1636174.7010609407,2425714.55049647,13.203897435897435,104,3699999
1777138.6457102753,2425123.404673397,1508515.909202779,1513797.751468366,55.14960683760684,104,3799999
1777138.6457102753,2425123.404673397,-338811.51796320133,2724951.2238206496,41.327726495726495,104,3899999
1777138.6457102753,2425123.404673397,1122160.0341653524,2005470.62758334,50.136478632478635,104,3999999
1777138.6457102753,2425123.404673397,-149405.17836595204,1386935.0441761205,76.17388034188035,104,4099999
1777138.6457102753,2425123.404673397,-1937243.8371652008,2569287.6385418437,43.79090598290598,104,4199999
1777138.6457102753,2425123.404673397,1520634.3663441138,2145251.830153367,2.9843418803418804,104,4299999
1777138.6457102753,2425123.404673397,1401679.8442717057,1307794.3506748234,52.272068376068376,104,4599999
1777138.6457102753,2425123.404673397,-335518.10431094456,2390919.8646286586,67.61976068376067,104,4699999
1777138.6457102753,2425123.404673397,886017.3636328926,1467787.645268174,29.7808547008547,104,4799999
1777138.6457102753,2425123.404673397,-359062.3952592572,965930.535684075,49.44683760683761,104,4899999
1777138.6457102753,2425123.404673397,-1318160.7044832092,1860817.2185673453,75.9580170940171,104,4999999
1777138.6457102753,2425123.404673397,1844209.9476964509,2569544.0701882853,55.117059829059826,104,5099999
1777138.6457102753,2425123.404673397,1445038.26098727,1721234.2412044078,27.233982905982906,104,5199999
1777138.6457102753,2425123.404673397,-1817606.506498396,2936211.323217678,20.976205128205127,104,5399999
1777138.6457102753,2425123.404673397,1320062.4887814908,1841675.5664408694,48.870290598290595,104,5499999
1777138.6457102753,2425123.404673397,469827.00820426666,2424138.342777618,55.156991452991456,104,5599999
1777138.6457102753,2425123.404673397,-934493.7924652545,2278763.634803301,39.12095726495726,104,5699999
1777138.6457102753,2425123.404673397,1607336.0045755957,1766163.1567079187,29.718017094017096,104,40060
1777138.6457102753,2425123.404673397,1485857.1963519645,2365501.42364202,60.55958974358975,104,464
1777138.6457102753,2425123.404673397,-2127642.111526,2047026.160125157,26.604307692307692,104,472
1777138.6457102753,2425123.404673397,-1381090.7024665424,2111215.5897829146,24.147555555555556,104,482
1777138.6457102753,2425123.404673397,-252469.4681311152,709466.8387291405,49.88396581196581,104,41700
1777138.6457102753,2425123.404673397,-1909553.2688008505,1316242.5747351486,36.042324786324784,104,41740
1777138.6457102753,2425123.404673397,-2244563.9861302,1941795.2858991763,33.11986324786324,104,488
1777138.6457102753,2425123.404673397,1365692.673513942,1096433.6088925821,35.92198290598291,104,496
1777138.6457102753,2425123.404673397,-1948783.0080829621,3010084.498569933,32.98365811965812,104,500
1777138.6457102753,2425123.404673397,521693.4773471361,1772932.947894421,43.81305982905983,104,476
1777138.6457102753,2425123.404673397,450108.3006012951,1725865.6015124542,47.06837606837607,104,476
1777138.6457102753,2425123.404673397,1334912.1522906402,660582.804281919,22.31753846153846,104,45300
1777138.6457102753,2425123.404673397,-1476198.0193898648,1125777.6920616108,49.33900854700855,104,46060
1777138.6457102753,2425123.404673397,-13256.052603242404,1469887.6628835388,30.33880341880342,104,538
1777138.6457102753,2425123.404673397,1706156.0854504397,1722381.9080337933,27.59705982905983,104,47260
1777138.6457102753,2425123.404673397,1620146.4988764725,1926587.3359588191,33.13203418803419,104,47900
1777138.6457102753,2425123.404673397,1613533.2076265116,1933644.5028754878,32.16786324786325,104,47900
1777138.6457102753,2425123.404673397,1561879.5254676663,1898963.5072216217,72.20505982905983,104,548
1060239.8335588726,1243282.5882412936,1777138.6457102753,2425123.404673397,66.54611965811966,122,104
1060239.8335588726,1243282.5882412936,1060239.8335588726,1243282.5882412936,0.0,122,122
1060239.8335588726,1243282.5882412936,-158939.94523210713,799858.582410359,22.397333333333336,122,12420
1060239.8335588726,1243282.5882412936,1647307.3946917863,1981555.2462317643,52.60861538461538,122,12580
1060239.8335588726,1243282.5882412936,466694.8347207637,838747.644172342,32.74461538461538,122,132
1060239.8335588726,1243282.5882412936,172555.44555296918,782214.3102372125,35.522666666666666,122,13140
1060239.8335588726,1243282.5882412936,845269.9897471223,1205019.1421642012,50.33135042735043,122,142
1060239.8335588726,1243282.5882412936,1995825.7179868715,2400810.960544691,50.3900170940171,122,148
1060239.8335588726,1243282.5882412936,1402186.2533183906,2306950.2175967125,58.18420512820513,122,160
1060239.8335588726,1243282.5882412936,1474153.8320687078,1231913.3054027453,43.03774358974359,122,16700
1060239.8335588726,1243282.5882412936,1369976.170769671,1475085.9572819984,65.11569230769231,122,172
1060239.8335588726,1243282.5882412936,644880.157747396,2109569.585022761,40.87671794871795,122,176
1060239.8335588726,1243282.5882412936,737124.6965017054,2066199.4590714187,78.32041025641026,122,176
1060239.8335588726,1243282.5882412936,1008020.952547196,1863916.4173468514,8.889914529914531,122,178
1060239.8335588726,1243282.5882412936,1205386.9626603033,2134519.5142519614,54.94167521367522,122,184
1060239.8335588726,1243282.5882412936,1100501.9101324484,1962129.117621246,42.212102564102565,122,198
1060239.8335588726,1243282.5882412936,-160682.09856194386,490249.61709464533,23.133196581196582,122,204
1060239.8335588726,1243282.5882412936,-87611.66998281254,1096917.2083656464,10.130529914529914,122,206
1060239.8335588726,1243282.5882412936,996571.4483290385,1940943.4691799458,25.25217094017094,122,212
1060239.8335588726,1243282.5882412936,-743041.5705250199,1900374.1686288114,40.70673504273504,122,216
1060239.8335588726,1243282.5882412936,1025352.345968852,2248398.176121096,14.51945299145299,122,220
1060239.8335588726,1243282.5882412936,-963398.9553017792,1017932.7157760629,32.59022222222222,122,21340
1060239.8335588726,1243282.5882412936,834638.8151434386,2268659.9410516866,26.556307692307694,122,266
1060239.8335588726,1243282.5882412936,1414173.4398326948,1567503.4191080974,59.55494017094017,122,268
1060239.8335588726,1243282.5882412936,1240342.419590964,1389728.5018773526,54.426256410256414,122,273
1060239.8335588726,1243282.5882412936,1925897.384577346,2323953.716795676,68.84806837606838,122,278
1060239.8335588726,1243282.5882412936,51965.0268015463,747152.7310128756,45.42673504273504,122,288
1060239.8335588726,1243282.5882412936,835239.0389917875,1896673.6330517728,4.245675213675213,122,294
1060239.8335588726,1243282.5882412936,1360453.871480342,897499.8237438557,73.54331623931623,122,27260
1060239.8335588726,1243282.5882412936,85933.60951427933,1751674.1709113077,30.219555555555555,122,312
1060239.8335588726,1243282.5882412936,155407.14073072682,1776075.2050347952,63.16635897435897,122,312
1060239.8335588726,1243282.5882412936,272327.9276046046,780613.2204012786,62.392547008547005,122,324
1060239.8335588726,1243282.5882412936,-329669.5377962152,527370.51220434,51.357128205128205,122,29700
1060239.8335588726,1243282.5882412936,-1740375.9444280695,1788390.7871088353,31.47671794871795,122,332
1060239.8335588726,1243282.5882412936,-1860217.9630801964,1473238.5186342879,62.17641025641025,122,348
1060239.8335588726,1243282.5882412936,901770.3753566212,1714013.1892324765,56.74317948717949,122,350
1060239.8335588726,1243282.5882412936,568801.8471461406,1375263.4951671835,62.3377094017094,122,32820
1060239.8335588726,1243282.5882412936,1555676.3522769217,471657.9829443324,54.845128205128205,122,33100
1060239.8335588726,1243282.5882412936,634773.6002827584,2259688.2167589855,49.68300854700855,122,376
1060239.8335588726,1243282.5882412936,188126.10608905077,2457583.829147119,53.10071794871794,122,378
1060239.8335588726,1243282.5882412936,769713.315202403,885648.6140535495,72.50119658119658,122,380
1060239.8335588726,1243282.5882412936,826271.6018482454,1489046.020350437,54.78071794871795,122,400
1060239.8335588726,1243282.5882412936,585504.7548752622,791975.827052875,32.137846153846155,122,406
1060239.8335588726,1243282.5882412936,1870165.81159266,2283973.3996532396,45.35165811965812,122,408
1060239.8335588726,1243282.5882412936,1793356.0607348296,2152354.130887192,30.066735042735043,122,408
1060239.8335588726,1243282.5882412936,1830309.8021530167,2251634.3078665943,13.958495726495727,122,408
1060239.8335588726,1243282.5882412936,-129265.38495758548,1372710.0040935208,57.550700854700864,122,416
1060239.8335588726,1243282.5882412936,1425479.4852734506,731264.7965356008,59.71589743589744,122,422
1060239.8335588726,1243282.5882412936,1772379.1008815584,2048767.732517025,57.296683760683756,122,428
1060239.8335588726,1243282.5882412936,1711615.2299271477,2095093.3015067817,37.64676923076923,122,428
1060239.8335588726,1243282.5882412936,-1481686.7716122833,1249664.918173025,47.217572649572645,122,38060
1060239.8335588726,1243282.5882412936,1350090.3214611178,2054864.9011344553,55.67446153846154,122,430
1060239.8335588726,1243282.5882412936,-2061495.814282226,2782672.610672488,49.466256410256406,122,38900
1060239.8335588726,1243282.5882412936,1998332.9605861106,2333090.4812079803,36.15528205128205,122,39300
1060239.8335588726,1243282.5882412936,1535079.9147619007,1555743.9938894042,8.78468376068376,122,450
1060239.8335588726,1243282.5882412936,859461.8013811853,1123718.8115117212,51.26003418803418,122,0199999
1060239.8335588726,1243282.5882412936,-1409822.6344101413,1406241.3899135457,52.19596581196581,122,0499999
1060239.8335588726,1243282.5882412936,322334.21099498414,1321049.7468896282,39.006564102564106,122,0599999
1060239.8335588726,1243282.5882412936,-2085691.4601657859,1936302.3225969987,41.44451282051282,122,0699999
1060239.8335588726,1243282.5882412936,-828704.7509787696,1803357.0062836835,41.46229059829059,122,0899999
1060239.8335588726,1243282.5882412936,1959619.8665293732,2301184.0231785546,50.05558974358974,122,0999999
1060239.8335588726,1243282.5882412936,1745647.4769067666,1962793.4271028866,59.62126495726496,122,1099999
1060239.8335588726,1243282.5882412936,1270331.2024319929,730160.2688835,49.22817094017094,122,1299999
1060239.8335588726,1243282.5882412936,1182037.5884455377,1120663.9786709112,27.73948717948718,122,1399999
1060239.8335588726,1243282.5882412936,-1470716.4480401543,2517453.0853511305,10.36259829059829,122,1699999
1060239.8335588726,1243282.5882412936,570967.4813690882,1900109.793108116,70.95747008547009,122,1799999
1060239.8335588726,1243282.5882412936,827068.4631380993,1908258.05519881,33.85196581196581,122,1899999
1060239.8335588726,1243282.5882412936,205744.3854069519,2121863.8473061393,27.314119658119658,122,1999999
1060239.8335588726,1243282.5882412936,-217713.6245952503,1719331.062035344,52.77565811965812,122,2099999
1060239.8335588726,1243282.5882412936,937602.2022976507,1658436.4032461748,30.281914529914527,122,2199999
1060239.8335588726,1243282.5882412936,352329.9116670683,928510.7278178815,45.19986324786324,122,2299999
1060239.8335588726,1243282.5882412936,2068713.0927273163,2778500.0038201017,36.7585641025641,122,2399999
1060239.8335588726,1243282.5882412936,1646666.5852966167,1930981.133468758,46.20854700854701,122,2499999
1060239.8335588726,1243282.5882412936,1918241.076605832,2376833.249182114,58.02235897435898,122,2599999
1060239.8335588726,1243282.5882412936,820564.6817744466,2453127.64506813,53.28082051282051,122,2699999
1060239.8335588726,1243282.5882412936,124401.10690389422,2603598.7823441867,48.15357264957265,122,2799999
1060239.8335588726,1243282.5882412936,589590.2920015279,1093617.0699988138,24.776752136752137,122,2899999
1060239.8335588726,1243282.5882412936,309299.43429741106,1700195.2649219132,34.19555555555556,122,2999999
1060239.8335588726,1243282.5882412936,-1037509.214966904,2746989.881573251,14.43788034188034,122,3099999
1060239.8335588726,1243282.5882412936,-314240.5802200446,2065208.2149258722,21.55589743589744,122,3199999
1060239.8335588726,1243282.5882412936,-1750962.8470681,2068926.3002216197,66.39193162393163,122,3299999
1060239.8335588726,1243282.5882412936,1939211.887798745,2549037.5415993673,45.118085470085475,122,3399999
1060239.8335588726,1243282.5882412936,1785106.090100472,2064657.7067048026,38.01463247863248,122,3499999
1060239.8335588726,1243282.5882412936,-920665.388683542,1309792.709344663,63.862153846153845,122,3599999
1060239.8335588726,1243282.5882412936,1636174.7010609407,2425714.55049647,57.88335042735043,122,3699999
1060239.8335588726,1243282.5882412936,1508515.909202779,1513797.751468366,48.16123076923077,122,3799999
1060239.8335588726,1243282.5882412936,-338811.51796320133,2724951.2238206496,52.65982905982906,122,3899999
1060239.8335588726,1243282.5882412936,1122160.0341653524,2005470.62758334,32.144000000000005,122,3999999
1060239.8335588726,1243282.5882412936,-149405.17836595204,1386935.0441761205,19.359794871794872,122,4099999
1060239.8335588726,1243282.5882412936,-1937243.8371652008,2569287.6385418437,23.790974358974356,122,4199999
1060239.8335588726,1243282.5882412936,1520634.3663441138,2145251.830153367,63.986119658119655,122,4299999
1060239.8335588726,1243282.5882412936,1401679.8442717057,1307794.3506748234,29.92006837606838,122,4599999
1060239.8335588726,1243282.5882412936,-335518.10431094456,2390919.8646286586,26.70830769230769,122,4699999
1060239.8335588726,1243282.5882412936,886017.3636328926,1467787.645268174,63.13476923076922,122,4799999
1060239.8335588726,1243282.5882412936,-359062.3952592572,965930.535684075,34.55870085470085,122,4899999
1060239.8335588726,1243282.5882412936,-1318160.7044832092,1860817.2185673453,26.186666666666667,122,4999999
1060239.8335588726,1243282.5882412936,1844209.9476964509,2569544.0701882853,41.3948717948718,122,5099999
1060239.8335588726,1243282.5882412936,1445038.26098727,1721234.2412044078,58.51870085470086,122,5199999
1060239.8335588726,1243282.5882412936,-1817606.506498396,2936211.323217678,71.2651623931624,122,5399999
1060239.8335588726,1243282.5882412936,1320062.4887814908,1841675.5664408694,31.564376068376067,122,5499999
1060239.8335588726,1243282.5882412936,469827.00820426666,2424138.342777618,26.49237606837607,122,5599999
1060239.8335588726,1243282.5882412936,-934493.7924652545,2278763.634803301,54.80150427350428,122,5699999
1060239.8335588726,1243282.5882412936,1607336.0045755957,1766163.1567079187,37.09052991452991,122,40060
1060239.8335588726,1243282.5882412936,1485857.1963519645,2365501.42364202,31.690393162393164,122,464
1060239.8335588726,1243282.5882412936,-2127642.111526,2047026.160125157,53.765196581196584,122,472
1060239.8335588726,1243282.5882412936,-1381090.7024665424,2111215.5897829146,75.42208547008546,122,482
1060239.8335588726,1243282.5882412936,-252469.4681311152,709466.8387291405,33.135931623931626,122,41700
1060239.8335588726,1243282.5882412936,-1909553.2688008505,1316242.5747351486,50.04512820512821,122,41740
1060239.8335588726,1243282.5882412936,-2244563.9861302,1941795.2858991763,53.19931623931624,122,488
1060239.8335588726,1243282.5882412936,1365692.673513942,1096433.6088925821,48.92088888888889,122,496
1060239.8335588726,1243282.5882412936,-1948783.0080829621,3010084.498569933,64.80157264957265,122,500
1060239.8335588726,1243282.5882412936,521693.4773471361,1772932.947894421,42.41388034188034,122,476
1060239.8335588726,1243282.5882412936,450108.3006012951,1725865.6015124542,55.811897435897436,122,476
1060239.8335588726,1243282.5882412936,1334912.1522906402,660582.804281919,65.91029059829059,122,45300
1060239.8335588726,1243282.5882412936,-1476198.0193898648,1125777.6920616108,44.20013675213676,122,46060
1060239.8335588726,1243282.5882412936,-13256.052603242404,1469887.6628835388,72.01094017094017,122,538
1060239.8335588726,1243282.5882412936,1706156.0854504397,1722381.9080337933,44.25996581196581,122,47260
1060239.8335588726,1243282.5882412936,1620146.4988764725,1926587.3359588191,39.725811965811964,122,47900
1060239.8335588726,1243282.5882412936,1613533.2076265116,1933644.5028754878,55.50044444444444,122,47900
1060239.8335588726,1243282.5882412936,1561879.5254676663,1898963.5072216217,10.581606837606838,122,548
-158939.94523210713,799858.582410359,1777138.6457102753,2425123.404673397,63.85709401709402,12420,104
-158939.94523210713,799858.582410359,1060239.8335588726,1243282.5882412936,22.397333333333336,12420,122
-158939.94523210713,799858.582410359,-158939.94523210713,799858.582410359,0.0,12420,12420
-158939.94523210713,799858.582410359,1647307.3946917863,1981555.2462317643,62.41059829059829,12420,12580
-158939.94523210713,799858.582410359,466694.8347207637,838747.644172342,12.137504273504273,12420,132
-158939.94523210713,799858.582410359,172555.44555296918,782214.3102372125,13.125675213675214,12420,13140
-158939.94523210713,799858.582410359,845269.9897471223,1205019.1421642012,67.2674188034188,12420,142
-158939.94523210713,799858.582410359,1995825.7179868715,2400810.960544691,41.95035897435897,12420,148
-158939.94523210713,799858.582410359,1402186.2533183906,2306950.2175967125,80.12191452991453,12420,160
-158939.94523210713,799858.582410359,1474153.8320687078,1231913.3054027453,48.700102564102565,12420,16700
-158939.94523210713,799858.582410359,1369976.170769671,1475085.9572819984,62.61729914529915,12420,172
-158939.94523210713,799858.582410359,644880.157747396,2109569.585022761,23.31247863247863,12420,176
-158939.94523210713,799858.582410359,737124.6965017054,2066199.4590714187,64.09476923076923,12420,176
-158939.94523210713,799858.582410359,1008020.952547196,1863916.4173468514,22.39186324786325,12420,178
-158939.94523210713,799858.582410359,1205386.9626603033,2134519.5142519614,69.4214017094017,12420,184
-158939.94523210713,799858.582410359,1100501.9101324484,1962129.117621246,53.494837606837606,12420,198
-158939.94523210713,799858.582410359,-160682.09856194386,490249.61709464533,11.398358974358974,12420,204
-158939.94523210713,799858.582410359,-87611.66998281254,1096917.2083656464,32.52717948717949,12420,206
-158939.94523210713,799858.582410359,996571.4483290385,1940943.4691799458,41.394666666666666,12420,212
-158939.94523210713,799858.582410359,-743041.5705250199,1900374.1686288114,24.918632478632478,12420,216
-158939.94523210713,799858.582410359,1025352.345968852,2248398.176121096,31.01880341880342,12420,220
-158939.94523210713,799858.582410359,-963398.9553017792,1017932.7157760629,17.980102564102566,12420,21340
-158939.94523210713,799858.582410359,834638.8151434386,2268659.9410516866,4.92417094017094,12420,266
-158939.94523210713,799858.582410359,1414173.4398326948,1567503.4191080974,66.42153846153846,12420,268
-158939.94523210713,799858.582410359,1240342.419590964,1389728.5018773526,74.35145299145299,12420,273
-158939.94523210713,799858.582410359,1925897.384577346,2323953.716795676,56.1614358974359,12420,278
-158939.94523210713,799858.582410359,51965.0268015463,747152.7310128756,61.532717948717945,12420,288
-158939.94523210713,799858.582410359,835239.0389917875,1896673.6330517728,26.15494017094017,12420,294
-158939.94523210713,799858.582410359,1360453.871480342,897499.8237438557,64.8622905982906,12420,27260
-158939.94523210713,799858.582410359,85933.60951427933,1751674.1709113077,13.071179487179487,12420,312
-158939.94523210713,799858.582410359,155407.14073072682,1776075.2050347952,41.14988034188034,12420,312
-158939.94523210713,799858.582410359,272327.9276046046,780613.2204012786,77.37839316239317,12420,324
-158939.94523210713,799858.582410359,-329669.5377962152,527370.51220434,30.33080341880342,12420,29700
-158939.94523210713,799858.582410359,-1740375.9444280695,1788390.7871088353,13.238085470085469,12420,332
-158939.94523210713,799858.582410359,-1860217.9630801964,1473238.5186342879,67.77511111111112,12420,348
-158939.94523210713,799858.582410359,901770.3753566212,1714013.1892324765,76.62591452991454,12420,350
-158939.94523210713,799858.582410359,568801.8471461406,1375263.4951671835,83.98126495726495,12420,32820
-158939.94523210713,799858.582410359,1555676.3522769217,471657.9829443324,61.04376068376068,12420,33100
-158939.94523210713,799858.582410359,634773.6002827584,2259688.2167589855,28.72991452991453,12420,376
-158939.94523210713,799858.582410359,188126.10608905077,2457583.829147119,34.326974358974354,12420,378
-158939.94523210713,799858.582410359,769713.315202403,885648.6140535495,74.36875213675214,12420,380
-158939.94523210713,799858.582410359,826271.6018482454,1489046.020350437,72.01736752136753,12420,400
-158939.94523210713,799858.582410359,585504.7548752622,791975.827052875,20.924307692307693,12420,406
-158939.94523210713,799858.582410359,1870165.81159266,2283973.3996532396,52.6702905982906,12420,408
-158939.94523210713,799858.582410359,1793356.0607348296,2152354.130887192,11.638769230769231,12420,408
-158939.94523210713,799858.582410359,1830309.8021530167,2251634.3078665943,32.04129914529914,12420,408
-158939.94523210713,799858.582410359,-129265.38495758548,1372710.0040935208,68.2265299145299,12420,416
-158939.94523210713,799858.582410359,1425479.4852734506,731264.7965356008,73.5411282051282,12420,422
-158939.94523210713,799858.582410359,1772379.1008815584,2048767.732517025,43.699897435897434,12420,428
-158939.94523210713,799858.582410359,1711615.2299271477,2095093.3015067817,21.373606837606836,12420,428
-158939.94523210713,799858.582410359,-1481686.7716122833,1249664.918173025,68.20902564102563,12420,38060
-158939.94523210713,799858.582410359,1350090.3214611178,2054864.9011344553,36.21223931623932,12420,430
-158939.94523210713,799858.582410359,-2061495.814282226,2782672.610672488,28.682803418803417,12420,38900
-158939.94523210713,799858.582410359,1998332.9605861106,2333090.4812079803,22.513846153846153,12420,39300
